Training iter #50:   Batch Loss = 0.787423, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.755204439163208, Accuracy = 0.54347825050354
Training iter #65200:   Batch Loss = 0.736579, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7553404569625854, Accuracy = 0.52173912525177
Training iter #65300:   Batch Loss = 0.709531, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7548831701278687, Accuracy = 0.54347825050354
Training iter #65400:   Batch Loss = 0.713073, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7556411623954773, Accuracy = 0.54347825050354
Training iter #65500:   Batch Loss = 0.677072, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7550773024559021, Accuracy = 0.54347825050354
Training iter #65600:   Batch Loss = 0.684605, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7550023198127747, Accuracy = 0.54347825050354
Training iter #65700:   Batch Loss = 0.740045, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7552159428596497, Accuracy = 0.54347825050354
Training iter #65800:   Batch Loss = 0.675138, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7538178563117981, Accuracy = 0.54347825050354
Training iter #65900:   Batch Loss = 0.670973, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7549551725387573, Accuracy = 0.532608687877655
Training iter #66000:   Batch Loss = 0.725024, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7558881640434265, Accuracy = 0.52173912525177
Training iter #66100:   Batch Loss = 0.708069, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7551631927490234, Accuracy = 0.54347825050354
Training iter #66200:   Batch Loss = 0.688485, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7554913759231567, Accuracy = 0.54347825050354
Training iter #66300:   Batch Loss = 0.680878, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7543177008628845, Accuracy = 0.532608687877655
Training iter #66400:   Batch Loss = 0.688307, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7544111013412476, Accuracy = 0.532608687877655
Training iter #66500:   Batch Loss = 0.716997, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7554740905761719, Accuracy = 0.54347825050354
Training iter #66600:   Batch Loss = 0.680459, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.754456639289856, Accuracy = 0.54347825050354
Training iter #66700:   Batch Loss = 0.671315, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7548981308937073, Accuracy = 0.54347825050354
Training iter #66800:   Batch Loss = 0.721096, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7552566528320312, Accuracy = 0.52173912525177
Training iter #66900:   Batch Loss = 0.698166, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.754361093044281, Accuracy = 0.54347825050354
Training iter #67000:   Batch Loss = 0.687581, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7548055052757263, Accuracy = 0.54347825050354
Training iter #67100:   Batch Loss = 0.693717, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7531344890594482, Accuracy = 0.54347825050354
Training iter #67200:   Batch Loss = 0.675408, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7590704560279846, Accuracy = 0.52173912525177
Training iter #67300:   Batch Loss = 0.704582, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7603002190589905, Accuracy = 0.532608687877655
Training iter #67400:   Batch Loss = 0.682850, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7517192363739014, Accuracy = 0.54347825050354
Training iter #67500:   Batch Loss = 0.668966, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7543473839759827, Accuracy = 0.54347825050354
Training iter #67600:   Batch Loss = 0.701374, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7541197538375854, Accuracy = 0.532608687877655
Training iter #67700:   Batch Loss = 0.682659, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7541626691818237, Accuracy = 0.532608687877655
Training iter #67800:   Batch Loss = 0.697778, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7549455761909485, Accuracy = 0.532608687877655
Training iter #67900:   Batch Loss = 0.691963, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7541148066520691, Accuracy = 0.532608687877655
Training iter #68000:   Batch Loss = 0.668949, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7541559934616089, Accuracy = 0.532608687877655
Training iter #68100:   Batch Loss = 0.704608, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7549307346343994, Accuracy = 0.532608687877655
Training iter #68200:   Batch Loss = 0.674668, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7535797953605652, Accuracy = 0.532608687877655
Training iter #68300:   Batch Loss = 0.673571, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7557528018951416, Accuracy = 0.532608687877655
Training iter #68400:   Batch Loss = 0.697586, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7560149431228638, Accuracy = 0.532608687877655
Training iter #68500:   Batch Loss = 0.672123, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7564257383346558, Accuracy = 0.532608687877655
Training iter #68600:   Batch Loss = 0.699397, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7574830651283264, Accuracy = 0.532608687877655
Training iter #68700:   Batch Loss = 0.681409, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7565927505493164, Accuracy = 0.532608687877655
Training iter #68800:   Batch Loss = 0.672345, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7569621801376343, Accuracy = 0.532608687877655
Training iter #68900:   Batch Loss = 0.702363, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7577937841415405, Accuracy = 0.52173912525177
Training iter #69000:   Batch Loss = 0.680339, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.756966769695282, Accuracy = 0.532608687877655
Training iter #69100:   Batch Loss = 0.680166, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7585169076919556, Accuracy = 0.52173912525177
Training iter #69200:   Batch Loss = 0.696422, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7580134868621826, Accuracy = 0.52173912525177
Training iter #69300:   Batch Loss = 0.667594, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7576438784599304, Accuracy = 0.532608687877655
Training iter #69400:   Batch Loss = 0.697314, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7591463923454285, Accuracy = 0.532608687877655
Training iter #69500:   Batch Loss = 0.674556, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7584211230278015, Accuracy = 0.532608687877655
Training iter #69600:   Batch Loss = 0.665878, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7593045830726624, Accuracy = 0.532608687877655
Training iter #69700:   Batch Loss = 0.710387, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7589068412780762, Accuracy = 0.532608687877655
Training iter #69800:   Batch Loss = 0.668584, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.754706084728241, Accuracy = 0.532608687877655
Training iter #69900:   Batch Loss = 0.683971, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7557997703552246, Accuracy = 0.532608687877655
Training iter #70000:   Batch Loss = 0.695761, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7578391432762146, Accuracy = 0.532608687877655
Training iter #70100:   Batch Loss = 0.670124, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7589179873466492, Accuracy = 0.52173912525177
Training iter #70200:   Batch Loss = 0.706306, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7593041658401489, Accuracy = 0.532608687877655
Training iter #70300:   Batch Loss = 0.697992, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.758182168006897, Accuracy = 0.532608687877655
Training iter #70400:   Batch Loss = 0.672233, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7588098645210266, Accuracy = 0.532608687877655
Training iter #70500:   Batch Loss = 0.720836, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.755628228187561, Accuracy = 0.532608687877655
Training iter #70600:   Batch Loss = 0.674318, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7545338869094849, Accuracy = 0.532608687877655
Training iter #70700:   Batch Loss = 0.665176, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7552022933959961, Accuracy = 0.532608687877655
Training iter #70800:   Batch Loss = 0.703557, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7544527649879456, Accuracy = 0.532608687877655
Training iter #70900:   Batch Loss = 0.675334, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7547953128814697, Accuracy = 0.532608687877655
Training iter #71000:   Batch Loss = 0.700486, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7544538974761963, Accuracy = 0.532608687877655
Training iter #71100:   Batch Loss = 0.650304, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7542276382446289, Accuracy = 0.532608687877655
Training iter #71200:   Batch Loss = 0.673417, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7558270692825317, Accuracy = 0.532608687877655
Training iter #71300:   Batch Loss = 0.707147, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7547821402549744, Accuracy = 0.532608687877655
Training iter #71400:   Batch Loss = 0.694095, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.753633439540863, Accuracy = 0.532608687877655
Training iter #71500:   Batch Loss = 0.675346, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7545443177223206, Accuracy = 0.532608687877655
Training iter #71600:   Batch Loss = 0.697575, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7540005445480347, Accuracy = 0.532608687877655
Training iter #71700:   Batch Loss = 0.676056, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7533658146858215, Accuracy = 0.532608687877655
Training iter #71800:   Batch Loss = 0.710805, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7573263049125671, Accuracy = 0.532608687877655
Training iter #71900:   Batch Loss = 0.639747, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7578520774841309, Accuracy = 0.532608687877655
Training iter #72000:   Batch Loss = 0.667620, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7619979381561279, Accuracy = 0.532608687877655
Training iter #72100:   Batch Loss = 0.692532, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7596258521080017, Accuracy = 0.532608687877655
Training iter #72200:   Batch Loss = 0.681317, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7552143335342407, Accuracy = 0.532608687877655
Training iter #72300:   Batch Loss = 0.672316, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7553055882453918, Accuracy = 0.54347825050354
Training iter #72400:   Batch Loss = 0.696472, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7511424422264099, Accuracy = 0.54347825050354
Training iter #72500:   Batch Loss = 0.692779, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.758892297744751, Accuracy = 0.532608687877655
Training iter #72600:   Batch Loss = 0.704393, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7587798237800598, Accuracy = 0.5
Training iter #72700:   Batch Loss = 0.663554, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7713920474052429, Accuracy = 0.5
Training iter #72800:   Batch Loss = 0.708099, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7703927755355835, Accuracy = 0.5
Training iter #72900:   Batch Loss = 0.720509, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7618221640586853, Accuracy = 0.510869562625885
Training iter #73000:   Batch Loss = 0.703813, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7468259930610657, Accuracy = 0.510869562625885
Training iter #73100:   Batch Loss = 0.680931, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7443158626556396, Accuracy = 0.510869562625885
Training iter #73200:   Batch Loss = 0.711608, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7417764067649841, Accuracy = 0.52173912525177
Training iter #73300:   Batch Loss = 0.713911, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7418562173843384, Accuracy = 0.532608687877655
Training iter #73400:   Batch Loss = 0.696571, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7394823431968689, Accuracy = 0.532608687877655
Training iter #73500:   Batch Loss = 0.650573, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7421292662620544, Accuracy = 0.532608687877655
Training iter #73600:   Batch Loss = 0.699871, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7449411749839783, Accuracy = 0.532608687877655
Training iter #73700:   Batch Loss = 0.711859, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7426645159721375, Accuracy = 0.52173912525177
Training iter #73800:   Batch Loss = 0.696083, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.74197918176651, Accuracy = 0.532608687877655
Training iter #73900:   Batch Loss = 0.660720, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7459362745285034, Accuracy = 0.532608687877655
Training iter #74000:   Batch Loss = 0.703643, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7444652915000916, Accuracy = 0.532608687877655
Training iter #74100:   Batch Loss = 0.705488, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.7412813901901245, Accuracy = 0.54347825050354
Training iter #74200:   Batch Loss = 0.718079, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7500653862953186, Accuracy = 0.54347825050354
Training iter #74300:   Batch Loss = 0.650052, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.750038206577301, Accuracy = 0.54347825050354
Training iter #74400:   Batch Loss = 0.683281, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7520261406898499, Accuracy = 0.54347825050354
Training iter #74500:   Batch Loss = 0.714278, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7529521584510803, Accuracy = 0.54347825050354
Training iter #74600:   Batch Loss = 0.697369, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7536136507987976, Accuracy = 0.54347825050354
Training iter #74700:   Batch Loss = 0.664513, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7590088248252869, Accuracy = 0.54347825050354
Training iter #74800:   Batch Loss = 0.694184, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7562417984008789, Accuracy = 0.54347825050354
Training iter #74900:   Batch Loss = 0.690761, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7518888711929321, Accuracy = 0.54347825050354
Training iter #75000:   Batch Loss = 0.718080, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7593788504600525, Accuracy = 0.54347825050354
Training iter #75100:   Batch Loss = 0.646034, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7580885291099548, Accuracy = 0.54347825050354
Training iter #75200:   Batch Loss = 0.689628, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7614089250564575, Accuracy = 0.52173912525177
Training iter #75300:   Batch Loss = 0.711688, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7561885714530945, Accuracy = 0.54347825050354
Training iter #75400:   Batch Loss = 0.689207, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7540131211280823, Accuracy = 0.554347813129425
Training iter #75500:   Batch Loss = 0.665543, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7576155066490173, Accuracy = 0.554347813129425
Training iter #75600:   Batch Loss = 0.676704, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7491312623023987, Accuracy = 0.54347825050354
Training iter #75700:   Batch Loss = 0.680997, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7451819777488708, Accuracy = 0.54347825050354
Training iter #75800:   Batch Loss = 0.725145, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.757367730140686, Accuracy = 0.489130437374115
Training iter #75900:   Batch Loss = 0.629586, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7617412805557251, Accuracy = 0.532608687877655
Training iter #76000:   Batch Loss = 0.685684, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7614259719848633, Accuracy = 0.52173912525177
Training iter #76100:   Batch Loss = 0.720334, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7560037970542908, Accuracy = 0.554347813129425
Training iter #76200:   Batch Loss = 0.732564, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7290416955947876, Accuracy = 0.5652173757553101
Training iter #76300:   Batch Loss = 0.686088, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7074610590934753, Accuracy = 0.6086956262588501
Training iter #76400:   Batch Loss = 0.658859, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6938861608505249, Accuracy = 0.6413043737411499
Training iter #76500:   Batch Loss = 0.670751, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7383938431739807, Accuracy = 0.41304346919059753
Training iter #76600:   Batch Loss = 0.738111, Accuracy = 0.46000000834465027
PERFORMANCE ON TEST SET: Batch Loss = 0.7210114002227783, Accuracy = 0.47826087474823
Training iter #76700:   Batch Loss = 0.669962, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6876261830329895, Accuracy = 0.6521739363670349
Training iter #76800:   Batch Loss = 0.685704, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.6880165934562683, Accuracy = 0.6413043737411499
Training iter #76900:   Batch Loss = 0.698880, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.6972303986549377, Accuracy = 0.6195651888847351
Training iter #77000:   Batch Loss = 0.677991, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7533301115036011, Accuracy = 0.45652174949645996
Training iter #77100:   Batch Loss = 0.701217, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.8124350905418396, Accuracy = 0.43478259444236755
Training iter #77200:   Batch Loss = 0.700116, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7875807285308838, Accuracy = 0.46739131212234497
Training iter #77300:   Batch Loss = 0.670008, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7531861066818237, Accuracy = 0.554347813129425
Training iter #77400:   Batch Loss = 0.725999, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7423919439315796, Accuracy = 0.54347825050354
Training iter #77500:   Batch Loss = 0.649650, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7394254207611084, Accuracy = 0.554347813129425
Training iter #77600:   Batch Loss = 0.652900, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7523771524429321, Accuracy = 0.532608687877655
Training iter #77700:   Batch Loss = 0.736339, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7561166286468506, Accuracy = 0.5
Training iter #77800:   Batch Loss = 0.668452, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7656461000442505, Accuracy = 0.47826087474823
Training iter #77900:   Batch Loss = 0.705942, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7672409415245056, Accuracy = 0.47826087474823
Training iter #78000:   Batch Loss = 0.685216, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7533493638038635, Accuracy = 0.510869562625885
Training iter #78100:   Batch Loss = 0.655126, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7508004903793335, Accuracy = 0.52173912525177
Training iter #78200:   Batch Loss = 0.721071, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7446826100349426, Accuracy = 0.554347813129425
Training iter #78300:   Batch Loss = 0.644675, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7424318194389343, Accuracy = 0.554347813129425
Training iter #78400:   Batch Loss = 0.650432, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7477359175682068, Accuracy = 0.532608687877655
Training iter #78500:   Batch Loss = 0.728940, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7485626339912415, Accuracy = 0.52173912525177
Training iter #78600:   Batch Loss = 0.671550, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7507886290550232, Accuracy = 0.532608687877655
Training iter #78700:   Batch Loss = 0.681027, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7504746317863464, Accuracy = 0.52173912525177
Training iter #78800:   Batch Loss = 0.661042, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.743529200553894, Accuracy = 0.54347825050354
Training iter #78900:   Batch Loss = 0.688259, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7390851974487305, Accuracy = 0.532608687877655
Training iter #79000:   Batch Loss = 0.718407, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7509474754333496, Accuracy = 0.54347825050354
Training iter #79100:   Batch Loss = 0.638126, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.75870281457901, Accuracy = 0.510869562625885
Training iter #79200:   Batch Loss = 0.662501, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7545714378356934, Accuracy = 0.54347825050354
Training iter #79300:   Batch Loss = 0.738248, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7581004500389099, Accuracy = 0.54347825050354
Training iter #79400:   Batch Loss = 0.686189, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7613884210586548, Accuracy = 0.54347825050354
Training iter #79500:   Batch Loss = 0.656497, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7742257118225098, Accuracy = 0.52173912525177
Training iter #79600:   Batch Loss = 0.676981, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7674235701560974, Accuracy = 0.54347825050354
Training iter #79700:   Batch Loss = 0.674249, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7604951858520508, Accuracy = 0.532608687877655
Training iter #79800:   Batch Loss = 0.714683, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7643833756446838, Accuracy = 0.532608687877655
Training iter #79900:   Batch Loss = 0.624448, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7686218619346619, Accuracy = 0.54347825050354
Training iter #80000:   Batch Loss = 0.649532, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7731247544288635, Accuracy = 0.54347825050354
Training iter #80100:   Batch Loss = 0.723594, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.771220326423645, Accuracy = 0.532608687877655
Training iter #80200:   Batch Loss = 0.652438, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7649251818656921, Accuracy = 0.510869562625885
Training iter #80300:   Batch Loss = 0.667435, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7683145999908447, Accuracy = 0.54347825050354
Training iter #80400:   Batch Loss = 0.681773, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7640659809112549, Accuracy = 0.52173912525177
Training iter #80500:   Batch Loss = 0.638330, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7842823266983032, Accuracy = 0.510869562625885
Training iter #80600:   Batch Loss = 0.706434, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.771000325679779, Accuracy = 0.54347825050354
Training iter #80700:   Batch Loss = 0.614613, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.747590184211731, Accuracy = 0.554347813129425
Training iter #80800:   Batch Loss = 0.649203, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7639667987823486, Accuracy = 0.52173912525177
Training iter #80900:   Batch Loss = 0.680535, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7779986262321472, Accuracy = 0.489130437374115
Training iter #81000:   Batch Loss = 0.628903, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7724013328552246, Accuracy = 0.489130437374115
Optimization Finished!
FINAL RESULT: Batch Loss = 0.7724013328552246, Accuracy = 0.489130437374115
