Training iter #50:   Batch Loss = 0.760868, Accuracy = 0.5600000023841858
Training iter #64600:   Batch Loss = 0.719921, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.6940476298332214, Accuracy = 0.5869565010070801
Training iter #64700:   Batch Loss = 0.655383, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.698549747467041, Accuracy = 0.5869565010070801
Training iter #64800:   Batch Loss = 0.673749, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6979154348373413, Accuracy = 0.5869565010070801
Training iter #64900:   Batch Loss = 0.713429, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6981258392333984, Accuracy = 0.5869565010070801
Training iter #65000:   Batch Loss = 0.651936, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7003475427627563, Accuracy = 0.5760869383811951
Training iter #65100:   Batch Loss = 0.744918, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.6840638518333435, Accuracy = 0.6086956262588501
Training iter #65200:   Batch Loss = 0.683619, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7006967067718506, Accuracy = 0.5869565010070801
Training iter #65300:   Batch Loss = 0.613493, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7033645510673523, Accuracy = 0.5760869383811951
Training iter #65400:   Batch Loss = 0.707529, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.698291540145874, Accuracy = 0.554347813129425
Training iter #65500:   Batch Loss = 0.675142, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.700562059879303, Accuracy = 0.5760869383811951
Training iter #65600:   Batch Loss = 0.681303, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6991567611694336, Accuracy = 0.5869565010070801
Training iter #65700:   Batch Loss = 0.713336, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6977411508560181, Accuracy = 0.5869565010070801
Training iter #65800:   Batch Loss = 0.648366, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7022661566734314, Accuracy = 0.5760869383811951
Training iter #65900:   Batch Loss = 0.767136, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.6858360171318054, Accuracy = 0.5978260636329651
Training iter #66000:   Batch Loss = 0.672303, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6995834112167358, Accuracy = 0.5869565010070801
Training iter #66100:   Batch Loss = 0.600772, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.6975516080856323, Accuracy = 0.5869565010070801
Training iter #66200:   Batch Loss = 0.708232, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.6931008100509644, Accuracy = 0.5869565010070801
Training iter #66300:   Batch Loss = 0.668654, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6983432173728943, Accuracy = 0.5869565010070801
Training iter #66400:   Batch Loss = 0.686600, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6996377110481262, Accuracy = 0.5869565010070801
Training iter #66500:   Batch Loss = 0.695188, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6979080438613892, Accuracy = 0.5869565010070801
Training iter #66600:   Batch Loss = 0.638856, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7037996053695679, Accuracy = 0.5652173757553101
Training iter #66700:   Batch Loss = 0.765072, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.6898958086967468, Accuracy = 0.5978260636329651
Training iter #66800:   Batch Loss = 0.679938, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7018980979919434, Accuracy = 0.5760869383811951
Training iter #66900:   Batch Loss = 0.580382, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.6931670308113098, Accuracy = 0.5978260636329651
Training iter #67000:   Batch Loss = 0.722506, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.6922333836555481, Accuracy = 0.5978260636329651
Training iter #67100:   Batch Loss = 0.654968, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6996022462844849, Accuracy = 0.5869565010070801
Training iter #67200:   Batch Loss = 0.663047, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6985933184623718, Accuracy = 0.5869565010070801
Training iter #67300:   Batch Loss = 0.691073, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6945009231567383, Accuracy = 0.5652173757553101
Training iter #67400:   Batch Loss = 0.622128, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.705942690372467, Accuracy = 0.5652173757553101
Training iter #67500:   Batch Loss = 0.758467, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.6940407752990723, Accuracy = 0.5760869383811951
Training iter #67600:   Batch Loss = 0.666986, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7054738402366638, Accuracy = 0.5652173757553101
Training iter #67700:   Batch Loss = 0.574142, Accuracy = 0.8199999928474426
PERFORMANCE ON TEST SET: Batch Loss = 0.6937144994735718, Accuracy = 0.5978260636329651
Training iter #67800:   Batch Loss = 0.722216, Accuracy = 0.5
PERFORMANCE ON TEST SET: Batch Loss = 0.6895859837532043, Accuracy = 0.5869565010070801
Training iter #67900:   Batch Loss = 0.638750, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6975469589233398, Accuracy = 0.5869565010070801
Training iter #68000:   Batch Loss = 0.670630, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6990976929664612, Accuracy = 0.5869565010070801
Training iter #68100:   Batch Loss = 0.678811, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6983077526092529, Accuracy = 0.5869565010070801
Training iter #68200:   Batch Loss = 0.618600, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7089398503303528, Accuracy = 0.54347825050354
Training iter #68300:   Batch Loss = 0.737972, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.6939390301704407, Accuracy = 0.5978260636329651
Training iter #68400:   Batch Loss = 0.671236, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6999495625495911, Accuracy = 0.5869565010070801
Training iter #68500:   Batch Loss = 0.573640, Accuracy = 0.800000011920929
PERFORMANCE ON TEST SET: Batch Loss = 0.6916862726211548, Accuracy = 0.6086956262588501
Training iter #68600:   Batch Loss = 0.706066, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.6912612915039062, Accuracy = 0.5869565010070801
Training iter #68700:   Batch Loss = 0.627492, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7049259543418884, Accuracy = 0.5652173757553101
Training iter #68800:   Batch Loss = 0.669187, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6982232928276062, Accuracy = 0.5869565010070801
Training iter #68900:   Batch Loss = 0.682194, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6940677762031555, Accuracy = 0.5760869383811951
Training iter #69000:   Batch Loss = 0.606212, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7037875652313232, Accuracy = 0.5652173757553101
Training iter #69100:   Batch Loss = 0.726093, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.694606363773346, Accuracy = 0.5652173757553101
Training iter #69200:   Batch Loss = 0.644890, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7051796913146973, Accuracy = 0.5652173757553101
Training iter #69300:   Batch Loss = 0.580331, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.6910126805305481, Accuracy = 0.5978260636329651
Training iter #69400:   Batch Loss = 0.696692, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.6881850361824036, Accuracy = 0.5978260636329651
Training iter #69500:   Batch Loss = 0.599552, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.702633261680603, Accuracy = 0.5869565010070801
Training iter #69600:   Batch Loss = 0.668437, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7010205388069153, Accuracy = 0.5869565010070801
Training iter #69700:   Batch Loss = 0.679331, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6989358067512512, Accuracy = 0.5652173757553101
Training iter #69800:   Batch Loss = 0.596470, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.705646276473999, Accuracy = 0.5652173757553101
Training iter #69900:   Batch Loss = 0.726694, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.6943442821502686, Accuracy = 0.5869565010070801
Training iter #70000:   Batch Loss = 0.639197, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7045802474021912, Accuracy = 0.5652173757553101
Training iter #70100:   Batch Loss = 0.576039, Accuracy = 0.800000011920929
PERFORMANCE ON TEST SET: Batch Loss = 0.6913110017776489, Accuracy = 0.5978260636329651
Training iter #70200:   Batch Loss = 0.704452, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.6893133521080017, Accuracy = 0.5978260636329651
Training iter #70300:   Batch Loss = 0.587434, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7009299993515015, Accuracy = 0.5760869383811951
Training iter #70400:   Batch Loss = 0.665031, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7004844546318054, Accuracy = 0.5869565010070801
Training iter #70500:   Batch Loss = 0.658946, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7019510269165039, Accuracy = 0.5760869383811951
Training iter #70600:   Batch Loss = 0.591495, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7063018679618835, Accuracy = 0.554347813129425
Training iter #70700:   Batch Loss = 0.702452, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.6902689933776855, Accuracy = 0.5869565010070801
Training iter #70800:   Batch Loss = 0.637715, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7027717232704163, Accuracy = 0.5652173757553101
Training iter #70900:   Batch Loss = 0.577211, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.6955358982086182, Accuracy = 0.5760869383811951
Training iter #71000:   Batch Loss = 0.723433, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.6944448351860046, Accuracy = 0.554347813129425
Training iter #71100:   Batch Loss = 0.586753, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7044005393981934, Accuracy = 0.5652173757553101
Training iter #71200:   Batch Loss = 0.671386, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6960853934288025, Accuracy = 0.5652173757553101
Training iter #71300:   Batch Loss = 0.656966, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6963015198707581, Accuracy = 0.5652173757553101
Training iter #71400:   Batch Loss = 0.592518, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7038764357566833, Accuracy = 0.554347813129425
Training iter #71500:   Batch Loss = 0.683043, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6947898864746094, Accuracy = 0.5869565010070801
Training iter #71600:   Batch Loss = 0.630648, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7054699659347534, Accuracy = 0.554347813129425
Training iter #71700:   Batch Loss = 0.570270, Accuracy = 0.800000011920929
PERFORMANCE ON TEST SET: Batch Loss = 0.6910697221755981, Accuracy = 0.5869565010070801
Training iter #71800:   Batch Loss = 0.723069, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.6923245191574097, Accuracy = 0.5760869383811951
Training iter #71900:   Batch Loss = 0.600044, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7066729664802551, Accuracy = 0.5652173757553101
Training iter #72000:   Batch Loss = 0.684568, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6993036866188049, Accuracy = 0.554347813129425
Training iter #72100:   Batch Loss = 0.660855, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7015589475631714, Accuracy = 0.5652173757553101
Training iter #72200:   Batch Loss = 0.564293, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7042369246482849, Accuracy = 0.5869565010070801
Training iter #72300:   Batch Loss = 0.688938, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.6970639228820801, Accuracy = 0.5652173757553101
Training iter #72400:   Batch Loss = 0.617497, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7039737105369568, Accuracy = 0.5652173757553101
Training iter #72500:   Batch Loss = 0.570776, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.6927323341369629, Accuracy = 0.6195651888847351
Training iter #72600:   Batch Loss = 0.710045, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.6952376961708069, Accuracy = 0.5652173757553101
Training iter #72700:   Batch Loss = 0.596380, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7042399644851685, Accuracy = 0.554347813129425
Training iter #72800:   Batch Loss = 0.692363, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6930819749832153, Accuracy = 0.5760869383811951
Training iter #72900:   Batch Loss = 0.661077, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6975094676017761, Accuracy = 0.5652173757553101
Training iter #73000:   Batch Loss = 0.561344, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7038126587867737, Accuracy = 0.5652173757553101
Training iter #73100:   Batch Loss = 0.709699, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.697170615196228, Accuracy = 0.5652173757553101
Training iter #73200:   Batch Loss = 0.625433, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7053207159042358, Accuracy = 0.5652173757553101
Training iter #73300:   Batch Loss = 0.571043, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.6962852478027344, Accuracy = 0.5978260636329651
Training iter #73400:   Batch Loss = 0.697860, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.699914276599884, Accuracy = 0.5869565010070801
Training iter #73500:   Batch Loss = 0.598201, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6999005079269409, Accuracy = 0.5760869383811951
Training iter #73600:   Batch Loss = 0.690930, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6905601620674133, Accuracy = 0.5869565010070801
Training iter #73700:   Batch Loss = 0.662745, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6990411281585693, Accuracy = 0.5760869383811951
Training iter #73800:   Batch Loss = 0.586666, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7043914794921875, Accuracy = 0.554347813129425
Training iter #73900:   Batch Loss = 0.717013, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.6950840353965759, Accuracy = 0.554347813129425
Training iter #74000:   Batch Loss = 0.634421, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7040676474571228, Accuracy = 0.5652173757553101
Training iter #74100:   Batch Loss = 0.592183, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7014885544776917, Accuracy = 0.5760869383811951
Training iter #74200:   Batch Loss = 0.690453, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7055579423904419, Accuracy = 0.5652173757553101
Training iter #74300:   Batch Loss = 0.615037, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7022207975387573, Accuracy = 0.5760869383811951
Training iter #74400:   Batch Loss = 0.704178, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6881757378578186, Accuracy = 0.5869565010070801
Training iter #74500:   Batch Loss = 0.660554, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6939361095428467, Accuracy = 0.5869565010070801
Training iter #74600:   Batch Loss = 0.597475, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7059316039085388, Accuracy = 0.554347813129425
Training iter #74700:   Batch Loss = 0.715151, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.6983852386474609, Accuracy = 0.5652173757553101
Training iter #74800:   Batch Loss = 0.642646, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.710193395614624, Accuracy = 0.554347813129425
Training iter #74900:   Batch Loss = 0.599240, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7033247351646423, Accuracy = 0.5652173757553101
Training iter #75000:   Batch Loss = 0.682725, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7031504511833191, Accuracy = 0.5760869383811951
Training iter #75100:   Batch Loss = 0.613621, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6987259984016418, Accuracy = 0.5869565010070801
Training iter #75200:   Batch Loss = 0.713767, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.688880980014801, Accuracy = 0.5978260636329651
Training iter #75300:   Batch Loss = 0.677359, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7001309990882874, Accuracy = 0.5869565010070801
Training iter #75400:   Batch Loss = 0.611717, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7083836197853088, Accuracy = 0.532608687877655
Training iter #75500:   Batch Loss = 0.707505, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.694067120552063, Accuracy = 0.554347813129425
Training iter #75600:   Batch Loss = 0.656126, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7023323178291321, Accuracy = 0.5760869383811951
Training iter #75700:   Batch Loss = 0.598675, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.7019677758216858, Accuracy = 0.5652173757553101
Training iter #75800:   Batch Loss = 0.712658, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.708264172077179, Accuracy = 0.554347813129425
Training iter #75900:   Batch Loss = 0.625208, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7036753296852112, Accuracy = 0.5652173757553101
Training iter #76000:   Batch Loss = 0.720790, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.68684321641922, Accuracy = 0.5760869383811951
Training iter #76100:   Batch Loss = 0.707350, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6967995762825012, Accuracy = 0.5652173757553101
Training iter #76200:   Batch Loss = 0.620466, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7085406184196472, Accuracy = 0.54347825050354
Training iter #76300:   Batch Loss = 0.699235, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.6998633742332458, Accuracy = 0.54347825050354
Training iter #76400:   Batch Loss = 0.655285, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7066019177436829, Accuracy = 0.5652173757553101
Training iter #76500:   Batch Loss = 0.612464, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7036082744598389, Accuracy = 0.5652173757553101
Training iter #76600:   Batch Loss = 0.714418, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7059690356254578, Accuracy = 0.554347813129425
Training iter #76700:   Batch Loss = 0.625950, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7040953040122986, Accuracy = 0.554347813129425
Training iter #76800:   Batch Loss = 0.720241, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.6866381168365479, Accuracy = 0.5760869383811951
Training iter #76900:   Batch Loss = 0.696020, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6961520314216614, Accuracy = 0.5652173757553101
Training iter #77000:   Batch Loss = 0.626716, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.704054057598114, Accuracy = 0.5652173757553101
Training iter #77100:   Batch Loss = 0.716461, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7031152248382568, Accuracy = 0.5760869383811951
Training iter #77200:   Batch Loss = 0.653148, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7070778608322144, Accuracy = 0.554347813129425
Training iter #77300:   Batch Loss = 0.644989, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6985589861869812, Accuracy = 0.5760869383811951
Training iter #77400:   Batch Loss = 0.713013, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.6988573670387268, Accuracy = 0.554347813129425
Training iter #77500:   Batch Loss = 0.634212, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7077311277389526, Accuracy = 0.554347813129425
Training iter #77600:   Batch Loss = 0.714704, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.6901878118515015, Accuracy = 0.5978260636329651
Training iter #77700:   Batch Loss = 0.671827, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7033371329307556, Accuracy = 0.5760869383811951
Training iter #77800:   Batch Loss = 0.623905, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7018155455589294, Accuracy = 0.5760869383811951
Training iter #77900:   Batch Loss = 0.722574, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.6960766911506653, Accuracy = 0.554347813129425
Training iter #78000:   Batch Loss = 0.645924, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7019635438919067, Accuracy = 0.5760869383811951
Training iter #78100:   Batch Loss = 0.657874, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7020893692970276, Accuracy = 0.554347813129425
Training iter #78200:   Batch Loss = 0.702518, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7032182812690735, Accuracy = 0.554347813129425
Training iter #78300:   Batch Loss = 0.643341, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7037702202796936, Accuracy = 0.554347813129425
Training iter #78400:   Batch Loss = 0.733074, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.6862198710441589, Accuracy = 0.5760869383811951
Training iter #78500:   Batch Loss = 0.673222, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6979048252105713, Accuracy = 0.6195651888847351
Training iter #78600:   Batch Loss = 0.613750, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7224331498146057, Accuracy = 0.52173912525177
Training iter #78700:   Batch Loss = 0.702156, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7116095423698425, Accuracy = 0.5652173757553101
Training iter #78800:   Batch Loss = 0.673513, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7055308818817139, Accuracy = 0.554347813129425
Training iter #78900:   Batch Loss = 0.655422, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6983023881912231, Accuracy = 0.54347825050354
Training iter #79000:   Batch Loss = 0.710998, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6980489492416382, Accuracy = 0.554347813129425
Training iter #79100:   Batch Loss = 0.640145, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7083939909934998, Accuracy = 0.554347813129425
Training iter #79200:   Batch Loss = 0.760259, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.6912575960159302, Accuracy = 0.5869565010070801
Training iter #79300:   Batch Loss = 0.663247, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7053757309913635, Accuracy = 0.554347813129425
Training iter #79400:   Batch Loss = 0.592436, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6972192525863647, Accuracy = 0.5869565010070801
Training iter #79500:   Batch Loss = 0.712250, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.6926650404930115, Accuracy = 0.5652173757553101
Training iter #79600:   Batch Loss = 0.662401, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.700054943561554, Accuracy = 0.5652173757553101
Training iter #79700:   Batch Loss = 0.668447, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7072856426239014, Accuracy = 0.554347813129425
Training iter #79800:   Batch Loss = 0.681155, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7074028849601746, Accuracy = 0.554347813129425
Training iter #79900:   Batch Loss = 0.631886, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7091856598854065, Accuracy = 0.554347813129425
Training iter #80000:   Batch Loss = 0.756566, Accuracy = 0.5
PERFORMANCE ON TEST SET: Batch Loss = 0.6905959844589233, Accuracy = 0.5978260636329651
Training iter #80100:   Batch Loss = 0.669560, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.702335774898529, Accuracy = 0.5760869383811951
Training iter #80200:   Batch Loss = 0.571902, Accuracy = 0.800000011920929
PERFORMANCE ON TEST SET: Batch Loss = 0.6959866285324097, Accuracy = 0.5652173757553101
Training iter #80300:   Batch Loss = 0.721570, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.6982656717300415, Accuracy = 0.554347813129425
Training iter #80400:   Batch Loss = 0.650802, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7062680721282959, Accuracy = 0.554347813129425
Training iter #80500:   Batch Loss = 0.644646, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7018482089042664, Accuracy = 0.5760869383811951
Training iter #80600:   Batch Loss = 0.684299, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6968259215354919, Accuracy = 0.5652173757553101
