Training iter #50:   Batch Loss = 0.876467, Accuracy = 0.5
PERFORMANCE ON TEST SET: Batch Loss = 0.6973520517349243, Accuracy = 0.6086956262588501
Training iter #64500:   Batch Loss = 0.632589, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7008547782897949, Accuracy = 0.5978260636329651
Training iter #64600:   Batch Loss = 0.606569, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7023118734359741, Accuracy = 0.5869565010070801
Training iter #64700:   Batch Loss = 0.614055, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7062140107154846, Accuracy = 0.6086956262588501
Training iter #64800:   Batch Loss = 0.643259, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7077145576477051, Accuracy = 0.6086956262588501
Training iter #64900:   Batch Loss = 0.637800, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7009454965591431, Accuracy = 0.5978260636329651
Training iter #65000:   Batch Loss = 0.654423, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7025831937789917, Accuracy = 0.5760869383811951
Training iter #65100:   Batch Loss = 0.652089, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7065906524658203, Accuracy = 0.5978260636329651
Training iter #65200:   Batch Loss = 0.601048, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6965833306312561, Accuracy = 0.5760869383811951
Training iter #65300:   Batch Loss = 0.643835, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6994560956954956, Accuracy = 0.5869565010070801
Training iter #65400:   Batch Loss = 0.636504, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7002348899841309, Accuracy = 0.5869565010070801
Training iter #65500:   Batch Loss = 0.640486, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.70242840051651, Accuracy = 0.6086956262588501
Training iter #65600:   Batch Loss = 0.664267, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7027817964553833, Accuracy = 0.5869565010070801
Training iter #65700:   Batch Loss = 0.622118, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6986634135246277, Accuracy = 0.5760869383811951
Training iter #65800:   Batch Loss = 0.631430, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.707680344581604, Accuracy = 0.6086956262588501
Training iter #65900:   Batch Loss = 0.629945, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7101185321807861, Accuracy = 0.5760869383811951
Training iter #66000:   Batch Loss = 0.601424, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7002728581428528, Accuracy = 0.5978260636329651
Training iter #66100:   Batch Loss = 0.650313, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7015113830566406, Accuracy = 0.5978260636329651
Training iter #66200:   Batch Loss = 0.659118, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7016177773475647, Accuracy = 0.6086956262588501
Training iter #66300:   Batch Loss = 0.656412, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.700018584728241, Accuracy = 0.6086956262588501
Training iter #66400:   Batch Loss = 0.656363, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.699354887008667, Accuracy = 0.5869565010070801
Training iter #66500:   Batch Loss = 0.620594, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6967881917953491, Accuracy = 0.5869565010070801
Training iter #66600:   Batch Loss = 0.629654, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7043521404266357, Accuracy = 0.6086956262588501
Training iter #66700:   Batch Loss = 0.631388, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7046599388122559, Accuracy = 0.6086956262588501
Training iter #66800:   Batch Loss = 0.573525, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6997750401496887, Accuracy = 0.5869565010070801
Training iter #66900:   Batch Loss = 0.641770, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7008160352706909, Accuracy = 0.5978260636329651
Training iter #67000:   Batch Loss = 0.663958, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6999287605285645, Accuracy = 0.5869565010070801
Training iter #67100:   Batch Loss = 0.643788, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6989601850509644, Accuracy = 0.6086956262588501
Training iter #67200:   Batch Loss = 0.652393, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7000629305839539, Accuracy = 0.5978260636329651
Training iter #67300:   Batch Loss = 0.626770, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6957135200500488, Accuracy = 0.5869565010070801
Training iter #67400:   Batch Loss = 0.627016, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7042315602302551, Accuracy = 0.6086956262588501
Training iter #67500:   Batch Loss = 0.620020, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7016692161560059, Accuracy = 0.5869565010070801
Training iter #67600:   Batch Loss = 0.583144, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.697797417640686, Accuracy = 0.5978260636329651
Training iter #67700:   Batch Loss = 0.640400, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7013682126998901, Accuracy = 0.5869565010070801
Training iter #67800:   Batch Loss = 0.684511, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7039440870285034, Accuracy = 0.5978260636329651
Training iter #67900:   Batch Loss = 0.630933, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.69735187292099, Accuracy = 0.5869565010070801
Training iter #68000:   Batch Loss = 0.644289, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7003893256187439, Accuracy = 0.5869565010070801
Training iter #68100:   Batch Loss = 0.627433, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6988816261291504, Accuracy = 0.5760869383811951
Training iter #68200:   Batch Loss = 0.645621, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7004573345184326, Accuracy = 0.6086956262588501
Training iter #68300:   Batch Loss = 0.629388, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6940706968307495, Accuracy = 0.5760869383811951
Training iter #68400:   Batch Loss = 0.605279, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6943801045417786, Accuracy = 0.5869565010070801
Training iter #68500:   Batch Loss = 0.621203, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7083523869514465, Accuracy = 0.5978260636329651
Training iter #68600:   Batch Loss = 0.670405, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7071803212165833, Accuracy = 0.5978260636329651
Training iter #68700:   Batch Loss = 0.636553, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6957777142524719, Accuracy = 0.5978260636329651
Training iter #68800:   Batch Loss = 0.655811, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6965733766555786, Accuracy = 0.6086956262588501
Training iter #68900:   Batch Loss = 0.616411, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6980445384979248, Accuracy = 0.5869565010070801
Training iter #69000:   Batch Loss = 0.649045, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7109460830688477, Accuracy = 0.6195651888847351
Training iter #69100:   Batch Loss = 0.637984, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7018038034439087, Accuracy = 0.5760869383811951
Training iter #69200:   Batch Loss = 0.606832, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6987017393112183, Accuracy = 0.5978260636329651
Training iter #69300:   Batch Loss = 0.619940, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6986567378044128, Accuracy = 0.5869565010070801
Training iter #69400:   Batch Loss = 0.669302, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7011101841926575, Accuracy = 0.5978260636329651
Training iter #69500:   Batch Loss = 0.635923, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6997031569480896, Accuracy = 0.6086956262588501
Training iter #69600:   Batch Loss = 0.671641, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6996601819992065, Accuracy = 0.5869565010070801
Training iter #69700:   Batch Loss = 0.615050, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6964176297187805, Accuracy = 0.5978260636329651
Training iter #69800:   Batch Loss = 0.650999, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.705111026763916, Accuracy = 0.6086956262588501
Training iter #69900:   Batch Loss = 0.634381, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6961801648139954, Accuracy = 0.5978260636329651
Training iter #70000:   Batch Loss = 0.604391, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6913110017776489, Accuracy = 0.5869565010070801
Training iter #70100:   Batch Loss = 0.607575, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7021366357803345, Accuracy = 0.6086956262588501
Training iter #70200:   Batch Loss = 0.652006, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7034091949462891, Accuracy = 0.6086956262588501
Training iter #70300:   Batch Loss = 0.645131, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6955810785293579, Accuracy = 0.5978260636329651
Training iter #70400:   Batch Loss = 0.661330, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6947540044784546, Accuracy = 0.5760869383811951
Training iter #70500:   Batch Loss = 0.626942, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.694841742515564, Accuracy = 0.5978260636329651
Training iter #70600:   Batch Loss = 0.628175, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7112686634063721, Accuracy = 0.6086956262588501
Training iter #70700:   Batch Loss = 0.614924, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7025822401046753, Accuracy = 0.5869565010070801
Training iter #70800:   Batch Loss = 0.603042, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.698719322681427, Accuracy = 0.5978260636329651
Training iter #70900:   Batch Loss = 0.608178, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7004345655441284, Accuracy = 0.5978260636329651
Training iter #71000:   Batch Loss = 0.643951, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6974967122077942, Accuracy = 0.5978260636329651
Training iter #71100:   Batch Loss = 0.661710, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6935651898384094, Accuracy = 0.5760869383811951
Training iter #71200:   Batch Loss = 0.637721, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6959646940231323, Accuracy = 0.5869565010070801
Training iter #71300:   Batch Loss = 0.596059, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6964694261550903, Accuracy = 0.6195651888847351
Training iter #71400:   Batch Loss = 0.650162, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6922800540924072, Accuracy = 0.5760869383811951
Training iter #71500:   Batch Loss = 0.635497, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6875357627868652, Accuracy = 0.5760869383811951
Training iter #71600:   Batch Loss = 0.621104, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6882880330085754, Accuracy = 0.5760869383811951
Training iter #71700:   Batch Loss = 0.602033, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7040621042251587, Accuracy = 0.5869565010070801
Training iter #71800:   Batch Loss = 0.641962, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7073450684547424, Accuracy = 0.5652173757553101
Training iter #71900:   Batch Loss = 0.651385, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7038260102272034, Accuracy = 0.5978260636329651
Training iter #72000:   Batch Loss = 0.615436, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7013077139854431, Accuracy = 0.5978260636329651
Training iter #72100:   Batch Loss = 0.589592, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6953960657119751, Accuracy = 0.5760869383811951
Training iter #72200:   Batch Loss = 0.620396, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7005446553230286, Accuracy = 0.5760869383811951
Training iter #72300:   Batch Loss = 0.602619, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7002416253089905, Accuracy = 0.5869565010070801
Training iter #72400:   Batch Loss = 0.619222, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7000276446342468, Accuracy = 0.5978260636329651
Training iter #72500:   Batch Loss = 0.628843, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7029204964637756, Accuracy = 0.6086956262588501
Training iter #72600:   Batch Loss = 0.644071, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.693310558795929, Accuracy = 0.5869565010070801
Training iter #72700:   Batch Loss = 0.645182, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6926506757736206, Accuracy = 0.5978260636329651
Training iter #72800:   Batch Loss = 0.609583, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6970952749252319, Accuracy = 0.6195651888847351
Training iter #72900:   Batch Loss = 0.541827, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.7017319202423096, Accuracy = 0.6086956262588501
Training iter #73000:   Batch Loss = 0.611397, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6898047924041748, Accuracy = 0.5978260636329651
Training iter #73100:   Batch Loss = 0.635423, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6849984526634216, Accuracy = 0.5978260636329651
Training iter #73200:   Batch Loss = 0.613422, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6872733235359192, Accuracy = 0.5869565010070801
Training iter #73300:   Batch Loss = 0.629357, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7002432942390442, Accuracy = 0.6195651888847351
Training iter #73400:   Batch Loss = 0.642724, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7029334306716919, Accuracy = 0.5869565010070801
Training iter #73500:   Batch Loss = 0.659264, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7045046091079712, Accuracy = 0.5978260636329651
Training iter #73600:   Batch Loss = 0.602871, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7036808729171753, Accuracy = 0.5869565010070801
Training iter #73700:   Batch Loss = 0.571640, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7016589641571045, Accuracy = 0.5978260636329651
Training iter #73800:   Batch Loss = 0.595606, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7036283612251282, Accuracy = 0.5869565010070801
Training iter #73900:   Batch Loss = 0.631068, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6990261077880859, Accuracy = 0.5760869383811951
Training iter #74000:   Batch Loss = 0.597442, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6974681615829468, Accuracy = 0.5760869383811951
Training iter #74100:   Batch Loss = 0.635937, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6998338103294373, Accuracy = 0.6195651888847351
Training iter #74200:   Batch Loss = 0.653347, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6926461458206177, Accuracy = 0.5978260636329651
Training iter #74300:   Batch Loss = 0.634644, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6922364234924316, Accuracy = 0.5978260636329651
Training iter #74400:   Batch Loss = 0.611318, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6922287940979004, Accuracy = 0.5869565010070801
Training iter #74500:   Batch Loss = 0.534742, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.6951111555099487, Accuracy = 0.6195651888847351
Training iter #74600:   Batch Loss = 0.632249, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.693873941898346, Accuracy = 0.6195651888847351
Training iter #74700:   Batch Loss = 0.624338, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.689565122127533, Accuracy = 0.5978260636329651
Training iter #74800:   Batch Loss = 0.581594, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6901534199714661, Accuracy = 0.5978260636329651
Training iter #74900:   Batch Loss = 0.614882, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6951186656951904, Accuracy = 0.6304348111152649
Training iter #75000:   Batch Loss = 0.647858, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6899804472923279, Accuracy = 0.5760869383811951
Training iter #75100:   Batch Loss = 0.637928, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6956236362457275, Accuracy = 0.5760869383811951
Training iter #75200:   Batch Loss = 0.612685, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6995522379875183, Accuracy = 0.5869565010070801
Training iter #75300:   Batch Loss = 0.555048, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.6987050771713257, Accuracy = 0.5869565010070801
Training iter #75400:   Batch Loss = 0.602619, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.6966251134872437, Accuracy = 0.5869565010070801
Training iter #75500:   Batch Loss = 0.626707, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6910102367401123, Accuracy = 0.5978260636329651
Training iter #75600:   Batch Loss = 0.584942, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6962045431137085, Accuracy = 0.6304348111152649
Training iter #75700:   Batch Loss = 0.616848, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7051602602005005, Accuracy = 0.6521739363670349
Training iter #75800:   Batch Loss = 0.639981, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6918652057647705, Accuracy = 0.5869565010070801
Training iter #75900:   Batch Loss = 0.654472, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6927905678749084, Accuracy = 0.5978260636329651
Training iter #76000:   Batch Loss = 0.603037, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6943725347518921, Accuracy = 0.5978260636329651
Training iter #76100:   Batch Loss = 0.577270, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6963282227516174, Accuracy = 0.6304348111152649
Training iter #76200:   Batch Loss = 0.593256, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6931697726249695, Accuracy = 0.5869565010070801
Training iter #76300:   Batch Loss = 0.598871, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6876072287559509, Accuracy = 0.5869565010070801
Training iter #76400:   Batch Loss = 0.582984, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.6941601634025574, Accuracy = 0.6195651888847351
Training iter #76500:   Batch Loss = 0.627741, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7039129734039307, Accuracy = 0.6521739363670349
Training iter #76600:   Batch Loss = 0.633921, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6907106041908264, Accuracy = 0.5869565010070801
Training iter #76700:   Batch Loss = 0.653401, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6904475688934326, Accuracy = 0.5978260636329651
Training iter #76800:   Batch Loss = 0.609799, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.6947497725486755, Accuracy = 0.6086956262588501
Training iter #76900:   Batch Loss = 0.571319, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6950398683547974, Accuracy = 0.6304348111152649
Training iter #77000:   Batch Loss = 0.603866, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6947484612464905, Accuracy = 0.5978260636329651
Training iter #77100:   Batch Loss = 0.598256, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.6899575591087341, Accuracy = 0.5869565010070801
Training iter #77200:   Batch Loss = 0.578305, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6936203241348267, Accuracy = 0.5978260636329651
Training iter #77300:   Batch Loss = 0.646949, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6978083848953247, Accuracy = 0.6413043737411499
Training iter #77400:   Batch Loss = 0.639169, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.690056324005127, Accuracy = 0.5869565010070801
Training iter #77500:   Batch Loss = 0.642420, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6922588348388672, Accuracy = 0.5869565010070801
Training iter #77600:   Batch Loss = 0.634064, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6942026019096375, Accuracy = 0.6086956262588501
Training iter #77700:   Batch Loss = 0.567816, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6934502720832825, Accuracy = 0.5978260636329651
Training iter #77800:   Batch Loss = 0.610120, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6937263607978821, Accuracy = 0.5869565010070801
Training iter #77900:   Batch Loss = 0.589994, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.6951391100883484, Accuracy = 0.5869565010070801
Training iter #78000:   Batch Loss = 0.589746, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.694185733795166, Accuracy = 0.5869565010070801
Training iter #78100:   Batch Loss = 0.626506, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6921949982643127, Accuracy = 0.5869565010070801
Training iter #78200:   Batch Loss = 0.631924, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6900390982627869, Accuracy = 0.5760869383811951
Training iter #78300:   Batch Loss = 0.613810, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6945984959602356, Accuracy = 0.5869565010070801
Training iter #78400:   Batch Loss = 0.645615, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6978580355644226, Accuracy = 0.5869565010070801
Training iter #78500:   Batch Loss = 0.570436, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.698826789855957, Accuracy = 0.5978260636329651
Training iter #78600:   Batch Loss = 0.629014, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6942258477210999, Accuracy = 0.5869565010070801
Training iter #78700:   Batch Loss = 0.628428, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6952202916145325, Accuracy = 0.5978260636329651
Training iter #78800:   Batch Loss = 0.609907, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6935445666313171, Accuracy = 0.6086956262588501
Training iter #78900:   Batch Loss = 0.654117, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6965319514274597, Accuracy = 0.5978260636329651
Training iter #79000:   Batch Loss = 0.607249, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6984164714813232, Accuracy = 0.5978260636329651
Training iter #79100:   Batch Loss = 0.610432, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6969664692878723, Accuracy = 0.6304348111152649
Training iter #79200:   Batch Loss = 0.622205, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6937440633773804, Accuracy = 0.6304348111152649
Training iter #79300:   Batch Loss = 0.568863, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6871767640113831, Accuracy = 0.5869565010070801
Training iter #79400:   Batch Loss = 0.631611, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6978023052215576, Accuracy = 0.5978260636329651
Training iter #79500:   Batch Loss = 0.656171, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7055578231811523, Accuracy = 0.6195651888847351
Training iter #79600:   Batch Loss = 0.652262, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6974946856498718, Accuracy = 0.6086956262588501
Training iter #79700:   Batch Loss = 0.638558, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6869842410087585, Accuracy = 0.5760869383811951
Training iter #79800:   Batch Loss = 0.615648, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6852023005485535, Accuracy = 0.5760869383811951
Training iter #79900:   Batch Loss = 0.621203, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6915988922119141, Accuracy = 0.6086956262588501
Training iter #80000:   Batch Loss = 0.620866, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6976426243782043, Accuracy = 0.6086956262588501
Training iter #80100:   Batch Loss = 0.559849, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7010511755943298, Accuracy = 0.5978260636329651
Training iter #80200:   Batch Loss = 0.622889, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7004538774490356, Accuracy = 0.5869565010070801
Training iter #80300:   Batch Loss = 0.658742, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6988879442214966, Accuracy = 0.5869565010070801
Training iter #80400:   Batch Loss = 0.617073, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6972379684448242, Accuracy = 0.6086956262588501
Training iter #80500:   Batch Loss = 0.638885, Accuracy = 0.699999988079071
