Training iter #50:   Batch Loss = 1.589014, Accuracy = 0.47999998927116394
PERFORMANCE ON TEST SET: Batch Loss = 0.7439562678337097, Accuracy = 0.5
Training iter #65200:   Batch Loss = 0.705546, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7378443479537964, Accuracy = 0.5
Training iter #65300:   Batch Loss = 0.636049, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7422285079956055, Accuracy = 0.532608687877655
Training iter #65400:   Batch Loss = 0.600739, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7398059368133545, Accuracy = 0.47826087474823
Training iter #65500:   Batch Loss = 0.649165, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7387018799781799, Accuracy = 0.47826087474823
Training iter #65600:   Batch Loss = 0.560522, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7511187791824341, Accuracy = 0.52173912525177
Training iter #65700:   Batch Loss = 0.668808, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7393569946289062, Accuracy = 0.5
Training iter #65800:   Batch Loss = 0.613494, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.736757218837738, Accuracy = 0.47826087474823
Training iter #65900:   Batch Loss = 0.611487, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7402770519256592, Accuracy = 0.510869562625885
Training iter #66000:   Batch Loss = 0.713788, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7353774905204773, Accuracy = 0.489130437374115
Training iter #66100:   Batch Loss = 0.635722, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7421635985374451, Accuracy = 0.52173912525177
Training iter #66200:   Batch Loss = 0.629417, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7371086478233337, Accuracy = 0.489130437374115
Training iter #66300:   Batch Loss = 0.618548, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7344141602516174, Accuracy = 0.510869562625885
Training iter #66400:   Batch Loss = 0.575527, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7433040738105774, Accuracy = 0.532608687877655
Training iter #66500:   Batch Loss = 0.686920, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7381291389465332, Accuracy = 0.47826087474823
Training iter #66600:   Batch Loss = 0.618730, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7373687028884888, Accuracy = 0.54347825050354
Training iter #66700:   Batch Loss = 0.604285, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7401279211044312, Accuracy = 0.532608687877655
Training iter #66800:   Batch Loss = 0.704964, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7358244061470032, Accuracy = 0.510869562625885
Training iter #66900:   Batch Loss = 0.623417, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7375311255455017, Accuracy = 0.532608687877655
Training iter #67000:   Batch Loss = 0.601580, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7356391549110413, Accuracy = 0.47826087474823
Training iter #67100:   Batch Loss = 0.623919, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7316499352455139, Accuracy = 0.5
Training iter #67200:   Batch Loss = 0.595637, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.743633508682251, Accuracy = 0.510869562625885
Training iter #67300:   Batch Loss = 0.676711, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7415909767150879, Accuracy = 0.5
Training iter #67400:   Batch Loss = 0.633589, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7454847693443298, Accuracy = 0.489130437374115
Training iter #67500:   Batch Loss = 0.606410, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7484209537506104, Accuracy = 0.489130437374115
Training iter #67600:   Batch Loss = 0.668017, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7434431314468384, Accuracy = 0.510869562625885
Training iter #67700:   Batch Loss = 0.626800, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7505888342857361, Accuracy = 0.52173912525177
Training iter #67800:   Batch Loss = 0.625984, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7437807321548462, Accuracy = 0.47826087474823
Training iter #67900:   Batch Loss = 0.613440, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7395836710929871, Accuracy = 0.489130437374115
Training iter #68000:   Batch Loss = 0.613649, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7465986013412476, Accuracy = 0.532608687877655
Training iter #68100:   Batch Loss = 0.664178, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7385779619216919, Accuracy = 0.47826087474823
Training iter #68200:   Batch Loss = 0.637982, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.737597644329071, Accuracy = 0.52173912525177
Training iter #68300:   Batch Loss = 0.607649, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7410781383514404, Accuracy = 0.5
Training iter #68400:   Batch Loss = 0.670795, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7322214841842651, Accuracy = 0.510869562625885
Training iter #68500:   Batch Loss = 0.626654, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7332478165626526, Accuracy = 0.554347813129425
Training iter #68600:   Batch Loss = 0.598850, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7337758541107178, Accuracy = 0.554347813129425
Training iter #68700:   Batch Loss = 0.610609, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7371291518211365, Accuracy = 0.5652173757553101
Training iter #68800:   Batch Loss = 0.617622, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7465810775756836, Accuracy = 0.52173912525177
Training iter #68900:   Batch Loss = 0.652468, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.747484564781189, Accuracy = 0.52173912525177
Training iter #69000:   Batch Loss = 0.623730, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7553461194038391, Accuracy = 0.52173912525177
Training iter #69100:   Batch Loss = 0.630102, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7518858909606934, Accuracy = 0.532608687877655
Training iter #69200:   Batch Loss = 0.659806, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7398610711097717, Accuracy = 0.510869562625885
Training iter #69300:   Batch Loss = 0.638265, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.739086389541626, Accuracy = 0.5
Training iter #69400:   Batch Loss = 0.601261, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7328178882598877, Accuracy = 0.52173912525177
Training iter #69500:   Batch Loss = 0.579403, Accuracy = 0.800000011920929
PERFORMANCE ON TEST SET: Batch Loss = 0.7141726613044739, Accuracy = 0.5652173757553101
Training iter #69600:   Batch Loss = 0.654994, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7246861457824707, Accuracy = 0.5652173757553101
Training iter #69700:   Batch Loss = 0.694789, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7496282458305359, Accuracy = 0.5978260636329651
Training iter #69800:   Batch Loss = 0.679893, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7501377463340759, Accuracy = 0.54347825050354
Training iter #69900:   Batch Loss = 0.657101, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7566072940826416, Accuracy = 0.532608687877655
Training iter #70000:   Batch Loss = 0.667069, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7634541988372803, Accuracy = 0.46739131212234497
Training iter #70100:   Batch Loss = 0.659677, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7821235656738281, Accuracy = 0.46739131212234497
Training iter #70200:   Batch Loss = 0.676134, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.772782027721405, Accuracy = 0.45652174949645996
Training iter #70300:   Batch Loss = 0.576617, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7653911113739014, Accuracy = 0.46739131212234497
Training iter #70400:   Batch Loss = 0.654253, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7640196084976196, Accuracy = 0.489130437374115
Training iter #70500:   Batch Loss = 0.680385, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7564803957939148, Accuracy = 0.52173912525177
Training iter #70600:   Batch Loss = 0.674599, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.759719729423523, Accuracy = 0.532608687877655
Training iter #70700:   Batch Loss = 0.639989, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7607520818710327, Accuracy = 0.532608687877655
Training iter #70800:   Batch Loss = 0.675187, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7587254047393799, Accuracy = 0.52173912525177
Training iter #70900:   Batch Loss = 0.650273, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7682193517684937, Accuracy = 0.44565218687057495
Training iter #71000:   Batch Loss = 0.632638, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7630236148834229, Accuracy = 0.489130437374115
Training iter #71100:   Batch Loss = 0.575351, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7626053094863892, Accuracy = 0.47826087474823
Training iter #71200:   Batch Loss = 0.674250, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7680509090423584, Accuracy = 0.45652174949645996
Training iter #71300:   Batch Loss = 0.695556, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7559206485748291, Accuracy = 0.52173912525177
Training iter #71400:   Batch Loss = 0.649500, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7643494606018066, Accuracy = 0.47826087474823
Training iter #71500:   Batch Loss = 0.646504, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7668589353561401, Accuracy = 0.47826087474823
Training iter #71600:   Batch Loss = 0.694391, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7594585418701172, Accuracy = 0.5
Training iter #71700:   Batch Loss = 0.634661, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7638363838195801, Accuracy = 0.5
Training iter #71800:   Batch Loss = 0.629016, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7564118504524231, Accuracy = 0.532608687877655
Training iter #71900:   Batch Loss = 0.596621, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7566037178039551, Accuracy = 0.532608687877655
Training iter #72000:   Batch Loss = 0.640575, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7648040056228638, Accuracy = 0.5
Training iter #72100:   Batch Loss = 0.687370, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7637559771537781, Accuracy = 0.5
Training iter #72200:   Batch Loss = 0.622178, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7757353782653809, Accuracy = 0.45652174949645996
Training iter #72300:   Batch Loss = 0.661306, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7744587659835815, Accuracy = 0.46739131212234497
Training iter #72400:   Batch Loss = 0.692871, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7652879953384399, Accuracy = 0.510869562625885
Training iter #72500:   Batch Loss = 0.621550, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7678816318511963, Accuracy = 0.489130437374115
Training iter #72600:   Batch Loss = 0.624084, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7608765959739685, Accuracy = 0.510869562625885
Training iter #72700:   Batch Loss = 0.573911, Accuracy = 0.800000011920929
PERFORMANCE ON TEST SET: Batch Loss = 0.7594777345657349, Accuracy = 0.52173912525177
Training iter #72800:   Batch Loss = 0.633782, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7645857334136963, Accuracy = 0.5
Training iter #72900:   Batch Loss = 0.705203, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7609909176826477, Accuracy = 0.510869562625885
Training iter #73000:   Batch Loss = 0.632979, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7722404599189758, Accuracy = 0.45652174949645996
Training iter #73100:   Batch Loss = 0.632335, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.774876594543457, Accuracy = 0.45652174949645996
Training iter #73200:   Batch Loss = 0.678841, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7661144137382507, Accuracy = 0.489130437374115
Training iter #73300:   Batch Loss = 0.617359, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7672111392021179, Accuracy = 0.47826087474823
Training iter #73400:   Batch Loss = 0.621367, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7580999135971069, Accuracy = 0.532608687877655
Training iter #73500:   Batch Loss = 0.603952, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7572972178459167, Accuracy = 0.532608687877655
Training iter #73600:   Batch Loss = 0.614439, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.764830470085144, Accuracy = 0.47826087474823
Training iter #73700:   Batch Loss = 0.714035, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7604184150695801, Accuracy = 0.489130437374115
Training iter #73800:   Batch Loss = 0.611109, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7716633677482605, Accuracy = 0.46739131212234497
Training iter #73900:   Batch Loss = 0.628274, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7692455649375916, Accuracy = 0.45652174949645996
Training iter #74000:   Batch Loss = 0.670894, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7600480318069458, Accuracy = 0.5
Training iter #74100:   Batch Loss = 0.595443, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7625098824501038, Accuracy = 0.489130437374115
Training iter #74200:   Batch Loss = 0.666939, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7564345598220825, Accuracy = 0.510869562625885
Training iter #74300:   Batch Loss = 0.594633, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7569584250450134, Accuracy = 0.489130437374115
Training iter #74400:   Batch Loss = 0.588066, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7651821374893188, Accuracy = 0.47826087474823
Training iter #74500:   Batch Loss = 0.702568, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7587057948112488, Accuracy = 0.489130437374115
Training iter #74600:   Batch Loss = 0.638993, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7695108652114868, Accuracy = 0.47826087474823
Training iter #74700:   Batch Loss = 0.597215, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7686688899993896, Accuracy = 0.45652174949645996
Training iter #74800:   Batch Loss = 0.679376, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.760306179523468, Accuracy = 0.489130437374115
Training iter #74900:   Batch Loss = 0.612620, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.763339638710022, Accuracy = 0.47826087474823
Training iter #75000:   Batch Loss = 0.680255, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.755687952041626, Accuracy = 0.532608687877655
Training iter #75100:   Batch Loss = 0.566413, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.757051944732666, Accuracy = 0.5
Training iter #75200:   Batch Loss = 0.607429, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7641136646270752, Accuracy = 0.46739131212234497
Training iter #75300:   Batch Loss = 0.704008, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7587005496025085, Accuracy = 0.489130437374115
Training iter #75400:   Batch Loss = 0.629531, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7693793773651123, Accuracy = 0.47826087474823
Training iter #75500:   Batch Loss = 0.590962, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.765849232673645, Accuracy = 0.46739131212234497
Training iter #75600:   Batch Loss = 0.675536, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7600884437561035, Accuracy = 0.489130437374115
Training iter #75700:   Batch Loss = 0.601335, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7653734087944031, Accuracy = 0.46739131212234497
Training iter #75800:   Batch Loss = 0.680750, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.757737934589386, Accuracy = 0.489130437374115
Training iter #75900:   Batch Loss = 0.559124, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.7572824954986572, Accuracy = 0.489130437374115
Training iter #76000:   Batch Loss = 0.599114, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7634270191192627, Accuracy = 0.46739131212234497
Training iter #76100:   Batch Loss = 0.717832, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7574270963668823, Accuracy = 0.5
Training iter #76200:   Batch Loss = 0.630430, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7676377296447754, Accuracy = 0.46739131212234497
Training iter #76300:   Batch Loss = 0.609825, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7616955637931824, Accuracy = 0.47826087474823
Training iter #76400:   Batch Loss = 0.669615, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7566758990287781, Accuracy = 0.5
Training iter #76500:   Batch Loss = 0.582347, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7639966011047363, Accuracy = 0.46739131212234497
Training iter #76600:   Batch Loss = 0.690238, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7570740580558777, Accuracy = 0.5
Training iter #76700:   Batch Loss = 0.573781, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7547730207443237, Accuracy = 0.489130437374115
Training iter #76800:   Batch Loss = 0.596496, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.757167398929596, Accuracy = 0.489130437374115
Training iter #76900:   Batch Loss = 0.746900, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7508006691932678, Accuracy = 0.532608687877655
Training iter #77000:   Batch Loss = 0.655165, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7618110775947571, Accuracy = 0.44565218687057495
Training iter #77100:   Batch Loss = 0.599828, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7654227018356323, Accuracy = 0.44565218687057495
Training iter #77200:   Batch Loss = 0.664943, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7645432949066162, Accuracy = 0.44565218687057495
Training iter #77300:   Batch Loss = 0.607313, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7736254930496216, Accuracy = 0.47826087474823
Training iter #77400:   Batch Loss = 0.683425, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7596786618232727, Accuracy = 0.510869562625885
Training iter #77500:   Batch Loss = 0.586903, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7577137351036072, Accuracy = 0.489130437374115
Training iter #77600:   Batch Loss = 0.589545, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7597450017929077, Accuracy = 0.5
Training iter #77700:   Batch Loss = 0.737225, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7567906379699707, Accuracy = 0.52173912525177
Training iter #77800:   Batch Loss = 0.629038, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7690956592559814, Accuracy = 0.47826087474823
Training iter #77900:   Batch Loss = 0.576905, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.765885055065155, Accuracy = 0.47826087474823
Training iter #78000:   Batch Loss = 0.648761, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7641926407814026, Accuracy = 0.47826087474823
Training iter #78100:   Batch Loss = 0.592498, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7752763628959656, Accuracy = 0.489130437374115
Training iter #78200:   Batch Loss = 0.668841, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7616178393363953, Accuracy = 0.489130437374115
Training iter #78300:   Batch Loss = 0.573969, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7590839862823486, Accuracy = 0.489130437374115
Training iter #78400:   Batch Loss = 0.602836, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7605342268943787, Accuracy = 0.489130437374115
Training iter #78500:   Batch Loss = 0.701756, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7545157670974731, Accuracy = 0.52173912525177
Training iter #78600:   Batch Loss = 0.636708, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7627999782562256, Accuracy = 0.46739131212234497
Training iter #78700:   Batch Loss = 0.589371, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7623565793037415, Accuracy = 0.47826087474823
Training iter #78800:   Batch Loss = 0.649424, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7631082534790039, Accuracy = 0.46739131212234497
Training iter #78900:   Batch Loss = 0.589995, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7720534205436707, Accuracy = 0.47826087474823
Training iter #79000:   Batch Loss = 0.650565, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7599347233772278, Accuracy = 0.489130437374115
Training iter #79100:   Batch Loss = 0.622845, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7605858445167542, Accuracy = 0.489130437374115
Training iter #79200:   Batch Loss = 0.605662, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7638261318206787, Accuracy = 0.46739131212234497
Training iter #79300:   Batch Loss = 0.705043, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7570763230323792, Accuracy = 0.47826087474823
Training iter #79400:   Batch Loss = 0.626575, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7625895738601685, Accuracy = 0.46739131212234497
Training iter #79500:   Batch Loss = 0.598376, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.757585346698761, Accuracy = 0.489130437374115
Training iter #79600:   Batch Loss = 0.627007, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7576955556869507, Accuracy = 0.489130437374115
Training iter #79700:   Batch Loss = 0.603714, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7733577489852905, Accuracy = 0.489130437374115
Training iter #79800:   Batch Loss = 0.673365, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7648360133171082, Accuracy = 0.46739131212234497
Training iter #79900:   Batch Loss = 0.593702, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7648668885231018, Accuracy = 0.46739131212234497
Training iter #80000:   Batch Loss = 0.602593, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7621464133262634, Accuracy = 0.47826087474823
Training iter #80100:   Batch Loss = 0.710876, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.755333662033081, Accuracy = 0.52173912525177
Training iter #80200:   Batch Loss = 0.638867, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7618187665939331, Accuracy = 0.47826087474823
Training iter #80300:   Batch Loss = 0.618358, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7575474977493286, Accuracy = 0.5
Training iter #80400:   Batch Loss = 0.621575, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7565151453018188, Accuracy = 0.489130437374115
Training iter #80500:   Batch Loss = 0.627668, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7654985785484314, Accuracy = 0.47826087474823
Training iter #80600:   Batch Loss = 0.666119, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7592521905899048, Accuracy = 0.489130437374115
Training iter #80700:   Batch Loss = 0.637040, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7650923728942871, Accuracy = 0.46739131212234497
Training iter #80800:   Batch Loss = 0.610442, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7692421078681946, Accuracy = 0.47826087474823
Training iter #80900:   Batch Loss = 0.666413, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7591989636421204, Accuracy = 0.489130437374115
Training iter #81000:   Batch Loss = 0.658737, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7628045082092285, Accuracy = 0.47826087474823
Optimization Finished!
FINAL RESULT: Batch Loss = 0.7628045082092285, Accuracy = 0.47826087474823
