Training iter #50:   Batch Loss = 0.780833, Accuracy = 0.5799999833106995
Training iter #64900:   Batch Loss = 0.654054, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7191628813743591, Accuracy = 0.6304348111152649
Training iter #65000:   Batch Loss = 0.619240, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6787499785423279, Accuracy = 0.6304348111152649
Training iter #65100:   Batch Loss = 0.514176, Accuracy = 0.800000011920929
PERFORMANCE ON TEST SET: Batch Loss = 0.7367162704467773, Accuracy = 0.5652173757553101
Training iter #65200:   Batch Loss = 0.598721, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6666344404220581, Accuracy = 0.6521739363670349
Training iter #65300:   Batch Loss = 0.522736, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6430753469467163, Accuracy = 0.695652186870575
Training iter #65400:   Batch Loss = 0.555568, Accuracy = 0.800000011920929
PERFORMANCE ON TEST SET: Batch Loss = 0.6598139405250549, Accuracy = 0.6847826242446899
Training iter #65500:   Batch Loss = 0.566283, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6982871890068054, Accuracy = 0.6086956262588501
Training iter #65600:   Batch Loss = 0.571457, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6593859195709229, Accuracy = 0.6521739363670349
Training iter #65700:   Batch Loss = 0.644298, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6884362101554871, Accuracy = 0.6304348111152649
Training iter #65800:   Batch Loss = 0.602789, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6677569150924683, Accuracy = 0.6413043737411499
Training iter #65900:   Batch Loss = 0.524039, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.7031002044677734, Accuracy = 0.6413043737411499
Training iter #66000:   Batch Loss = 0.641153, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7221671938896179, Accuracy = 0.6086956262588501
Training iter #66100:   Batch Loss = 0.492132, Accuracy = 0.8399999737739563
PERFORMANCE ON TEST SET: Batch Loss = 0.6972225308418274, Accuracy = 0.6195651888847351
Training iter #66200:   Batch Loss = 0.575558, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6966052651405334, Accuracy = 0.6086956262588501
Training iter #66300:   Batch Loss = 0.573989, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6929541230201721, Accuracy = 0.6195651888847351
Training iter #66400:   Batch Loss = 0.605806, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6263695955276489, Accuracy = 0.6847826242446899
Training iter #66500:   Batch Loss = 0.620562, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6447315216064453, Accuracy = 0.6521739363670349
Training iter #66600:   Batch Loss = 0.635168, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6558203101158142, Accuracy = 0.6304348111152649
Training iter #66700:   Batch Loss = 0.532469, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.7573936581611633, Accuracy = 0.554347813129425
Training iter #66800:   Batch Loss = 0.631886, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7084661722183228, Accuracy = 0.6304348111152649
Training iter #66900:   Batch Loss = 0.471680, Accuracy = 0.8199999928474426
PERFORMANCE ON TEST SET: Batch Loss = 0.6834317445755005, Accuracy = 0.6413043737411499
Training iter #67000:   Batch Loss = 0.556124, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6567009687423706, Accuracy = 0.6847826242446899
Training iter #67100:   Batch Loss = 0.553133, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.6770787239074707, Accuracy = 0.6304348111152649
Training iter #67200:   Batch Loss = 0.565690, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6449931859970093, Accuracy = 0.6630434989929199
Training iter #67300:   Batch Loss = 0.630309, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6598608493804932, Accuracy = 0.6413043737411499
Training iter #67400:   Batch Loss = 0.665090, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6749997735023499, Accuracy = 0.6413043737411499
Training iter #67500:   Batch Loss = 0.587356, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7003957629203796, Accuracy = 0.6086956262588501
Training iter #67600:   Batch Loss = 0.594443, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6801701784133911, Accuracy = 0.6413043737411499
Training iter #67700:   Batch Loss = 0.546045, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.6248979568481445, Accuracy = 0.6739130616188049
Training iter #67800:   Batch Loss = 0.535983, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.6380813121795654, Accuracy = 0.6739130616188049
Training iter #67900:   Batch Loss = 0.595929, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.629666268825531, Accuracy = 0.6630434989929199
Training iter #68000:   Batch Loss = 0.528641, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.6830790042877197, Accuracy = 0.6304348111152649
Training iter #68100:   Batch Loss = 0.657499, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7201961278915405, Accuracy = 0.5760869383811951
Training iter #68200:   Batch Loss = 0.629375, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6369039416313171, Accuracy = 0.6739130616188049
Training iter #68300:   Batch Loss = 0.515284, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.6455293297767639, Accuracy = 0.6630434989929199
Training iter #68400:   Batch Loss = 0.604447, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7089407444000244, Accuracy = 0.6304348111152649
Training iter #68500:   Batch Loss = 0.526529, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.7162858843803406, Accuracy = 0.6195651888847351
Training iter #68600:   Batch Loss = 0.556991, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.7373446226119995, Accuracy = 0.6086956262588501
Training iter #68700:   Batch Loss = 0.593418, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.669330358505249, Accuracy = 0.6086956262588501
Training iter #68800:   Batch Loss = 0.592543, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.631181538105011, Accuracy = 0.6739130616188049
Training iter #68900:   Batch Loss = 0.666702, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6570845246315002, Accuracy = 0.6521739363670349
Training iter #69000:   Batch Loss = 0.652374, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.665272057056427, Accuracy = 0.6630434989929199
Training iter #69100:   Batch Loss = 0.545344, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7183922529220581, Accuracy = 0.554347813129425
Training iter #69200:   Batch Loss = 0.635960, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.707717776298523, Accuracy = 0.5652173757553101
Training iter #69300:   Batch Loss = 0.533774, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.6528485417366028, Accuracy = 0.6413043737411499
Training iter #69400:   Batch Loss = 0.588904, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6446094512939453, Accuracy = 0.6413043737411499
Training iter #69500:   Batch Loss = 0.557858, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.6314201951026917, Accuracy = 0.695652186870575
Training iter #69600:   Batch Loss = 0.538176, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.6632581949234009, Accuracy = 0.6521739363670349
Training iter #69700:   Batch Loss = 0.652924, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7108152508735657, Accuracy = 0.6086956262588501
Training iter #69800:   Batch Loss = 0.657385, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6459797620773315, Accuracy = 0.6847826242446899
Training iter #69900:   Batch Loss = 0.509415, Accuracy = 0.800000011920929
PERFORMANCE ON TEST SET: Batch Loss = 0.6508092880249023, Accuracy = 0.6521739363670349
Training iter #70000:   Batch Loss = 0.601330, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6368588209152222, Accuracy = 0.6847826242446899
Training iter #70100:   Batch Loss = 0.558833, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6494870781898499, Accuracy = 0.6847826242446899
Training iter #70200:   Batch Loss = 0.642699, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7209132313728333, Accuracy = 0.6086956262588501
Training iter #70300:   Batch Loss = 0.699149, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7590851187705994, Accuracy = 0.6195651888847351
Training iter #70400:   Batch Loss = 0.734593, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 1.608700156211853, Accuracy = 0.44565218687057495
Training iter #70500:   Batch Loss = 1.427179, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 1.8725910186767578, Accuracy = 0.3804347813129425
Training iter #70600:   Batch Loss = 1.664958, Accuracy = 0.41999998688697815
PERFORMANCE ON TEST SET: Batch Loss = 1.6048623323440552, Accuracy = 0.3804347813129425
Training iter #70700:   Batch Loss = 1.253692, Accuracy = 0.47999998927116394
PERFORMANCE ON TEST SET: Batch Loss = 1.3387027978897095, Accuracy = 0.3804347813129425
Training iter #70800:   Batch Loss = 0.863013, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 1.129581093788147, Accuracy = 0.3804347813129425
Training iter #70900:   Batch Loss = 0.864859, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.9627131819725037, Accuracy = 0.3913043439388275
Training iter #71000:   Batch Loss = 0.865157, Accuracy = 0.4399999976158142
PERFORMANCE ON TEST SET: Batch Loss = 0.8449416160583496, Accuracy = 0.4021739065647125
Training iter #71100:   Batch Loss = 0.879146, Accuracy = 0.4399999976158142
PERFORMANCE ON TEST SET: Batch Loss = 0.7675058841705322, Accuracy = 0.43478259444236755
Training iter #71200:   Batch Loss = 0.631703, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7371622920036316, Accuracy = 0.510869562625885
Training iter #71300:   Batch Loss = 0.953954, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.9087060689926147, Accuracy = 0.6195651888847351
Training iter #71400:   Batch Loss = 1.015701, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.9598446488380432, Accuracy = 0.6413043737411499
Training iter #71500:   Batch Loss = 0.967778, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.862212598323822, Accuracy = 0.6413043737411499
Training iter #71600:   Batch Loss = 0.948583, Accuracy = 0.4399999976158142
PERFORMANCE ON TEST SET: Batch Loss = 0.7775422930717468, Accuracy = 0.6521739363670349
Training iter #71700:   Batch Loss = 0.706748, Accuracy = 0.5
PERFORMANCE ON TEST SET: Batch Loss = 0.7210785150527954, Accuracy = 0.6086956262588501
Training iter #71800:   Batch Loss = 0.695264, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7009958028793335, Accuracy = 0.6413043737411499
Training iter #71900:   Batch Loss = 0.784862, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.7108994126319885, Accuracy = 0.52173912525177
Training iter #72000:   Batch Loss = 0.666232, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7265730500221252, Accuracy = 0.5
Training iter #72100:   Batch Loss = 0.722501, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7331753969192505, Accuracy = 0.489130437374115
Training iter #72200:   Batch Loss = 0.738499, Accuracy = 0.5
PERFORMANCE ON TEST SET: Batch Loss = 0.7355347871780396, Accuracy = 0.46739131212234497
Training iter #72300:   Batch Loss = 0.716795, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.7362897396087646, Accuracy = 0.47826087474823
Training iter #72400:   Batch Loss = 0.720587, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7349796295166016, Accuracy = 0.46739131212234497
Training iter #72500:   Batch Loss = 0.675669, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7323741912841797, Accuracy = 0.45652174949645996
Training iter #72600:   Batch Loss = 0.698983, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7316509485244751, Accuracy = 0.47826087474823
Training iter #72700:   Batch Loss = 0.736593, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7303929328918457, Accuracy = 0.489130437374115
Training iter #72800:   Batch Loss = 0.663339, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.730491042137146, Accuracy = 0.47826087474823
Training iter #72900:   Batch Loss = 0.718146, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.7312050461769104, Accuracy = 0.510869562625885
Training iter #73000:   Batch Loss = 0.697009, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7315438389778137, Accuracy = 0.510869562625885
Training iter #73100:   Batch Loss = 0.678872, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7333163022994995, Accuracy = 0.5
Training iter #73200:   Batch Loss = 0.731277, Accuracy = 0.46000000834465027
PERFORMANCE ON TEST SET: Batch Loss = 0.7338883876800537, Accuracy = 0.47826087474823
Training iter #73300:   Batch Loss = 0.643673, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7347138524055481, Accuracy = 0.5
Training iter #73400:   Batch Loss = 0.693264, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7369701266288757, Accuracy = 0.510869562625885
Training iter #73500:   Batch Loss = 0.745360, Accuracy = 0.47999998927116394
PERFORMANCE ON TEST SET: Batch Loss = 0.737621009349823, Accuracy = 0.5
Training iter #73600:   Batch Loss = 0.658351, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7402121424674988, Accuracy = 0.5
Training iter #73700:   Batch Loss = 0.732858, Accuracy = 0.46000000834465027
PERFORMANCE ON TEST SET: Batch Loss = 0.7414031624794006, Accuracy = 0.5
Training iter #73800:   Batch Loss = 0.679895, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.740855872631073, Accuracy = 0.489130437374115
Training iter #73900:   Batch Loss = 0.674666, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7424923777580261, Accuracy = 0.489130437374115
Training iter #74000:   Batch Loss = 0.714955, Accuracy = 0.47999998927116394
PERFORMANCE ON TEST SET: Batch Loss = 0.7414035797119141, Accuracy = 0.47826087474823
Training iter #74100:   Batch Loss = 0.627334, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7400264143943787, Accuracy = 0.46739131212234497
Training iter #74200:   Batch Loss = 0.695537, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.739432156085968, Accuracy = 0.47826087474823
Training iter #74300:   Batch Loss = 0.731895, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7382844090461731, Accuracy = 0.5
Training iter #74400:   Batch Loss = 0.664981, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7390502095222473, Accuracy = 0.510869562625885
Training iter #74500:   Batch Loss = 0.729803, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7383848428726196, Accuracy = 0.510869562625885
Training iter #74600:   Batch Loss = 0.669720, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7372100949287415, Accuracy = 0.510869562625885
Training iter #74700:   Batch Loss = 0.668492, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7376577258110046, Accuracy = 0.510869562625885
Training iter #74800:   Batch Loss = 0.716808, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7364947199821472, Accuracy = 0.510869562625885
Training iter #74900:   Batch Loss = 0.631140, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7350183725357056, Accuracy = 0.510869562625885
Training iter #75000:   Batch Loss = 0.705436, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.7346823215484619, Accuracy = 0.5
Training iter #75100:   Batch Loss = 0.710895, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7336757183074951, Accuracy = 0.5
Training iter #75200:   Batch Loss = 0.642323, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7350842356681824, Accuracy = 0.510869562625885
Training iter #75300:   Batch Loss = 0.730082, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7356392741203308, Accuracy = 0.5
Training iter #75400:   Batch Loss = 0.657978, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.735808253288269, Accuracy = 0.510869562625885
Training iter #75500:   Batch Loss = 0.655838, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7378674149513245, Accuracy = 0.5
Training iter #75600:   Batch Loss = 0.704233, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7376852631568909, Accuracy = 0.510869562625885
Training iter #75700:   Batch Loss = 0.617775, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7367750406265259, Accuracy = 0.510869562625885
Training iter #75800:   Batch Loss = 0.699488, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7382031083106995, Accuracy = 0.510869562625885
Training iter #75900:   Batch Loss = 0.700697, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7366684079170227, Accuracy = 0.510869562625885
Training iter #76000:   Batch Loss = 0.627949, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7385483384132385, Accuracy = 0.510869562625885
Training iter #76100:   Batch Loss = 0.727017, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7363137602806091, Accuracy = 0.510869562625885
Training iter #76200:   Batch Loss = 0.641172, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7326465249061584, Accuracy = 0.510869562625885
Training iter #76300:   Batch Loss = 0.646617, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7290309071540833, Accuracy = 0.532608687877655
Training iter #76400:   Batch Loss = 0.690220, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7267939448356628, Accuracy = 0.54347825050354
Training iter #76500:   Batch Loss = 0.644211, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7239813804626465, Accuracy = 0.5652173757553101
Training iter #76600:   Batch Loss = 0.703745, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7244145274162292, Accuracy = 0.54347825050354
Training iter #76700:   Batch Loss = 0.683860, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7293897271156311, Accuracy = 0.510869562625885
Training iter #76800:   Batch Loss = 0.641397, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7352432012557983, Accuracy = 0.489130437374115
Training iter #76900:   Batch Loss = 0.683216, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.733930766582489, Accuracy = 0.510869562625885
Training iter #77000:   Batch Loss = 0.624631, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7353508472442627, Accuracy = 0.532608687877655
Training iter #77100:   Batch Loss = 0.656378, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7399973273277283, Accuracy = 0.5
Training iter #77200:   Batch Loss = 0.668995, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7342527508735657, Accuracy = 0.532608687877655
Training iter #77300:   Batch Loss = 0.636708, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7290375232696533, Accuracy = 0.554347813129425
Training iter #77400:   Batch Loss = 0.699324, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7341956496238708, Accuracy = 0.532608687877655
Training iter #77500:   Batch Loss = 0.686377, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7310717105865479, Accuracy = 0.532608687877655
Training iter #77600:   Batch Loss = 0.654413, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7400742769241333, Accuracy = 0.532608687877655
Training iter #77700:   Batch Loss = 0.691668, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7407059669494629, Accuracy = 0.489130437374115
Training iter #77800:   Batch Loss = 0.596601, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7389214634895325, Accuracy = 0.510869562625885
Training iter #77900:   Batch Loss = 0.665049, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7403028011322021, Accuracy = 0.52173912525177
Training iter #78000:   Batch Loss = 0.686101, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7354134917259216, Accuracy = 0.52173912525177
Training iter #78100:   Batch Loss = 0.616835, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7288442850112915, Accuracy = 0.54347825050354
Training iter #78200:   Batch Loss = 0.681574, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7275559902191162, Accuracy = 0.5760869383811951
Training iter #78300:   Batch Loss = 0.665700, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.728409469127655, Accuracy = 0.5652173757553101
Training iter #78400:   Batch Loss = 0.649873, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7265820503234863, Accuracy = 0.5760869383811951
Training iter #78500:   Batch Loss = 0.695935, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.740777313709259, Accuracy = 0.510869562625885
Training iter #78600:   Batch Loss = 0.585011, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.7411662936210632, Accuracy = 0.54347825050354
Training iter #78700:   Batch Loss = 0.663757, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7419406175613403, Accuracy = 0.54347825050354
Training iter #78800:   Batch Loss = 0.662593, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7151605486869812, Accuracy = 0.5978260636329651
Training iter #78900:   Batch Loss = 0.669576, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7144907712936401, Accuracy = 0.5869565010070801
Training iter #79000:   Batch Loss = 0.693977, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7174710035324097, Accuracy = 0.5869565010070801
Training iter #79100:   Batch Loss = 0.704993, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7166286706924438, Accuracy = 0.5869565010070801
Training iter #79200:   Batch Loss = 0.697007, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.738350510597229, Accuracy = 0.54347825050354
Training iter #79300:   Batch Loss = 0.720706, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7568981647491455, Accuracy = 0.54347825050354
Training iter #79400:   Batch Loss = 0.564581, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.7671931982040405, Accuracy = 0.54347825050354
Training iter #79500:   Batch Loss = 0.664981, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7742130756378174, Accuracy = 0.532608687877655
Training iter #79600:   Batch Loss = 0.682981, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7901187539100647, Accuracy = 0.52173912525177
Training iter #79700:   Batch Loss = 0.622028, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.762787938117981, Accuracy = 0.54347825050354
Training iter #79800:   Batch Loss = 0.713851, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7394272685050964, Accuracy = 0.554347813129425
Training iter #79900:   Batch Loss = 0.693482, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7307037711143494, Accuracy = 0.5652173757553101
Training iter #80000:   Batch Loss = 0.657504, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7168750762939453, Accuracy = 0.5652173757553101
Training iter #80100:   Batch Loss = 0.687609, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7118810415267944, Accuracy = 0.5978260636329651
Training iter #80200:   Batch Loss = 0.573650, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.719417154788971, Accuracy = 0.5869565010070801
Training iter #80300:   Batch Loss = 0.672182, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7403464317321777, Accuracy = 0.54347825050354
Training iter #80400:   Batch Loss = 0.655772, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.734706699848175, Accuracy = 0.5652173757553101
Training iter #80500:   Batch Loss = 0.613720, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.735713541507721, Accuracy = 0.54347825050354
Training iter #80600:   Batch Loss = 0.684193, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6906483769416809, Accuracy = 0.6086956262588501
Training iter #80700:   Batch Loss = 0.700579, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6875400543212891, Accuracy = 0.6304348111152649
Training iter #80800:   Batch Loss = 0.728782, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.6901121139526367, Accuracy = 0.6086956262588501
Training iter #80900:   Batch Loss = 0.710093, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6933217644691467, Accuracy = 0.6195651888847351
Training iter #81000:   Batch Loss = 0.640866, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7016435861587524, Accuracy = 0.5978260636329651
Optimization Finished!
